time,ACT.GSE_LOX_Fill_Vent.timestamp_ns
2026-03-06 21:15:36.696943,1772831736696785925
2026-03-06 21:15:36.752713,1772831736752501997
2026-03-06 21:15:36.752733,1772831736752501997
2026-03-06 21:15:36.799141,1772831736798974926
2026-03-06 21:15:36.79931,1772831736798974926
2026-03-06 21:15:36.854724,1772831736854458302
2026-03-06 21:15:36.85475,1772831736854458302
2026-03-06 21:15:36.900757,1772831736900546227
2026-03-06 21:15:36.900791,1772831736900546227
2026-03-06 21:15:36.956645,1772831736956203959
2026-03-06 21:15:36.956658,1772831736956203959
2026-03-06 21:15:37.003323,1772831737003065710
2026-03-06 21:15:37.00335,1772831737003065710
2026-03-06 21:15:37.058501,1772831737058253951
2026-03-06 21:15:37.058562,1772831737058253951
2026-03-06 21:15:37.104862,1772831737104630682
2026-03-06 21:15:37.104888,1772831737104630682
2026-03-06 21:15:37.16025,1772831737160090940
2026-03-06 21:15:37.160278,1772831737160090940
2026-03-06 21:15:37.207007,1772831737206742420
2026-03-06 21:15:37.207043,1772831737206742420
2026-03-06 21:15:37.262333,1772831737262129859
2026-03-06 21:15:37.262357,1772831737262129859
2026-03-06 21:15:37.308773,1772831737308574501
2026-03-06 21:15:37.308801,1772831737308574501
2026-03-06 21:15:37.36442,1772831737364357548
2026-03-06 21:15:37.364439,1772831737364357548
2026-03-06 21:15:37.411184,1772831737411013396
2026-03-06 21:15:37.411206,1772831737411013396
2026-03-06 21:15:37.466673,1772831737466555482
2026-03-06 21:15:37.466698,1772831737466555482
2026-03-06 21:15:37.512912,1772831737512603605
2026-03-06 21:15:37.512956,1772831737512603605
2026-03-06 21:15:37.568562,1772831737568448129
2026-03-06 21:15:37.56858,1772831737568448129
2026-03-06 21:15:37.615084,1772831737614905115
2026-03-06 21:15:37.615109,1772831737614905115
2026-03-06 21:15:37.670721,1772831737670526943
2026-03-06 21:15:37.670753,1772831737670526943
2026-03-06 21:15:37.716827,1772831737716566403
2026-03-06 21:15:37.716865,1772831737716566403
2026-03-06 21:15:37.772272,1772831737772129619
2026-03-06 21:15:37.772295,1772831737772129619
2026-03-06 21:15:37.818998,1772831737818830164
2026-03-06 21:15:37.819023,1772831737818830164
2026-03-06 21:15:37.874324,1772831737874134115
2026-03-06 21:15:37.874346,1772831737874134115
2026-03-06 21:15:37.920833,1772831737920669558
2026-03-06 21:15:37.920857,1772831737920669558
2026-03-06 21:15:37.976676,1772831737976461751
2026-03-06 21:15:37.976705,1772831737976461751
2026-03-06 21:15:38.022813,1772831738022564347
2026-03-06 21:15:38.022839,1772831738022564347
2026-03-06 21:15:38.07888,1772831738078683934
2026-03-06 21:15:38.078906,1772831738078683934
2026-03-06 21:15:38.124793,1772831738124646614
2026-03-06 21:15:38.124817,1772831738124646614
2026-03-06 21:15:38.18062,1772831738180481336
2026-03-06 21:15:38.180646,1772831738180481336
2026-03-06 21:15:38.226882,1772831738226723875
2026-03-06 21:15:38.226904,1772831738226723875
2026-03-06 21:15:38.282814,1772831738282624986
2026-03-06 21:15:38.282844,1772831738282624986
2026-03-06 21:15:38.328915,1772831738328706768
2026-03-06 21:15:38.328943,1772831738328706768
2026-03-06 21:15:38.384419,1772831738384312629
2026-03-06 21:15:38.384441,1772831738384312629
2026-03-06 21:15:38.431948,1772831738430584406
2026-03-06 21:15:38.431977,1772831738430584406
2026-03-06 21:15:38.486337,1772831738486190425
2026-03-06 21:15:38.486356,1772831738486190425
2026-03-06 21:15:38.532975,1772831738532687704
2026-03-06 21:15:38.533005,1772831738532687704
2026-03-06 21:15:38.588723,1772831738588585980
2026-03-06 21:15:38.588743,1772831738588585980
2026-03-06 21:15:38.635065,1772831738634903434
2026-03-06 21:15:38.635091,1772831738634903434
2026-03-06 21:15:38.690236,1772831738690100855
2026-03-06 21:15:38.690269,1772831738690100855
2026-03-06 21:15:38.737064,1772831738736800779
2026-03-06 21:15:38.737108,1772831738736800779
2026-03-06 21:15:38.792248,1772831738792100925
2026-03-06 21:15:38.792279,1772831738792100925
2026-03-06 21:15:38.839026,1772831738838864322
2026-03-06 21:15:38.839051,1772831738838864322
2026-03-06 21:15:38.894809,1772831738894637289
2026-03-06 21:15:38.894837,1772831738894637289
2026-03-06 21:15:38.940827,1772831738940616791
2026-03-06 21:15:38.940859,1772831738940616791
2026-03-06 21:15:38.996331,1772831738996245132
2026-03-06 21:15:38.996352,1772831738996245132
2026-03-06 21:15:39.043086,1772831739042915127
2026-03-06 21:15:39.043119,1772831739042915127
2026-03-06 21:15:39.098416,1772831739098298167
2026-03-06 21:15:39.098437,1772831739098298167
2026-03-06 21:15:39.145195,1772831739144962028
2026-03-06 21:15:39.145223,1772831739144962028
2026-03-06 21:15:39.200856,1772831739200687013
2026-03-06 21:15:39.200885,1772831739200687013
2026-03-06 21:15:39.246719,1772831739246602843
2026-03-06 21:15:39.246733,1772831739246602843
2026-03-06 21:15:39.30234,1772831739302178733
2026-03-06 21:15:39.302363,1772831739302178733
2026-03-06 21:15:39.349201,1772831739349059467
2026-03-06 21:15:39.349222,1772831739349059467
2026-03-06 21:15:39.404485,1772831739404314731
2026-03-06 21:15:39.404509,1772831739404314731
2026-03-06 21:15:39.450978,1772831739450844172
2026-03-06 21:15:39.451027,1772831739450844172
2026-03-06 21:15:39.506464,1772831739506308430
2026-03-06 21:15:39.506487,1772831739506308430
2026-03-06 21:15:39.553435,1772831739553234714
2026-03-06 21:15:39.553483,1772831739553234714
2026-03-06 21:15:39.608604,1772831739608404589
2026-03-06 21:15:39.608635,1772831739608404589
2026-03-06 21:15:39.654979,1772831739654771537
2026-03-06 21:15:39.655013,1772831739654771537
2026-03-06 21:15:39.710679,1772831739710584777
2026-03-06 21:15:39.710695,1772831739710584777
2026-03-06 21:15:39.756916,1772831739756714617
2026-03-06 21:15:39.756955,1772831739756714617
2026-03-06 21:15:39.812605,1772831739812375559
2026-03-06 21:15:39.81263,1772831739812375559
2026-03-06 21:15:39.858998,1772831739858824062
2026-03-06 21:15:39.859036,1772831739858824062
2026-03-06 21:15:39.914959,1772831739914518258
2026-03-06 21:15:39.914998,1772831739914518258
2026-03-06 21:15:39.960996,1772831739960811385
2026-03-06 21:15:39.961033,1772831739960811385
2026-03-06 21:15:40.01658,1772831740016401871
2026-03-06 21:15:40.016641,1772831740016401871
2026-03-06 21:15:40.06302,1772831740062847489
2026-03-06 21:15:40.063044,1772831740062847489
2026-03-06 21:15:40.118729,1772831740118480044
2026-03-06 21:15:40.118753,1772831740118480044
2026-03-06 21:15:40.164708,1772831740164529106
2026-03-06 21:15:40.164733,1772831740164529106
2026-03-06 21:15:40.220458,1772831740220322183
2026-03-06 21:15:40.220479,1772831740220322183
2026-03-06 21:15:40.267284,1772831740267093807
2026-03-06 21:15:40.267323,1772831740267093807
2026-03-06 21:15:40.322494,1772831740322317638
2026-03-06 21:15:40.322522,1772831740322317638
2026-03-06 21:15:40.369002,1772831740368919030
2026-03-06 21:15:40.369023,1772831740368919030
2026-03-06 21:15:40.424577,1772831740424402020
2026-03-06 21:15:40.424606,1772831740424402020
2026-03-06 21:15:40.47092,1772831740470782485
2026-03-06 21:15:40.470946,1772831740470782485
2026-03-06 21:15:40.52681,1772831740526641880
2026-03-06 21:15:40.526868,1772831740526641880
2026-03-06 21:15:40.573242,1772831740573026837
2026-03-06 21:15:40.573265,1772831740573026837
2026-03-06 21:15:40.628545,1772831740628436154
2026-03-06 21:15:40.628578,1772831740628436154
2026-03-06 21:15:40.675197,1772831740675077945
2026-03-06 21:15:40.675211,1772831740675077945
2026-03-06 21:15:40.731013,1772831740730767904
2026-03-06 21:15:40.731048,1772831740730767904
2026-03-06 21:15:40.77739,1772831740777192728
2026-03-06 21:15:40.777422,1772831740777192728
2026-03-06 21:15:40.832428,1772831740832237029
2026-03-06 21:15:40.832497,1772831740832237029
2026-03-06 21:15:40.878831,1772831740878639370
2026-03-06 21:15:40.878866,1772831740878639370
2026-03-06 21:15:40.934627,1772831740934370094
2026-03-06 21:15:40.934678,1772831740934370094
2026-03-06 21:15:40.981398,1772831740981220310
2026-03-06 21:15:40.981419,1772831740981220310
2026-03-06 21:15:41.036682,1772831741036415127
2026-03-06 21:15:41.036711,1772831741036415127
2026-03-06 21:15:41.082751,1772831741082629662
2026-03-06 21:15:41.08277,1772831741082629662
2026-03-06 21:15:41.138604,1772831741138256554
2026-03-06 21:15:41.13864,1772831741138256554
2026-03-06 21:15:41.184854,1772831741184766551
2026-03-06 21:15:41.184868,1772831741184766551
2026-03-06 21:15:41.240857,1772831741240658280
2026-03-06 21:15:41.240867,1772831741240658280
2026-03-06 21:15:41.287245,1772831741287032313
2026-03-06 21:15:41.287267,1772831741287032313
2026-03-06 21:15:41.342795,1772831741342722415
2026-03-06 21:15:41.342812,1772831741342722415
2026-03-06 21:15:41.389043,1772831741388811285
2026-03-06 21:15:41.389077,1772831741388811285
2026-03-06 21:15:41.444367,1772831741444224516
2026-03-06 21:15:41.44439,1772831741444224516
2026-03-06 21:15:41.490964,1772831741490784121
2026-03-06 21:15:41.490988,1772831741490784121
2026-03-06 21:15:41.546912,1772831741546712163
2026-03-06 21:15:41.546947,1772831741546712163
2026-03-06 21:15:41.593212,1772831741593093377
2026-03-06 21:15:41.59323,1772831741593093377
2026-03-06 21:15:41.649009,1772831741648718569
2026-03-06 21:15:41.649052,1772831741648718569
2026-03-06 21:15:41.695144,1772831741695019841
2026-03-06 21:15:41.695164,1772831741695019841
2026-03-06 21:15:41.750423,1772831741750258359
2026-03-06 21:15:41.750441,1772831741750258359
2026-03-06 21:15:41.79725,1772831741797031704
2026-03-06 21:15:41.797285,1772831741797031704
2026-03-06 21:15:41.852762,1772831741852643468
2026-03-06 21:15:41.852783,1772831741852643468
2026-03-06 21:15:41.899096,1772831741898876784
2026-03-06 21:15:41.899132,1772831741898876784
2026-03-06 21:15:41.954561,1772831741954429960
2026-03-06 21:15:41.954576,1772831741954429960
2026-03-06 21:15:42.001184,1772831742001033666
2026-03-06 21:15:42.001201,1772831742001033666
2026-03-06 21:15:42.056356,1772831742056183971
2026-03-06 21:15:42.056405,1772831742056183971
2026-03-06 21:15:42.103003,1772831742102730860
2026-03-06 21:15:42.10304,1772831742102730860
2026-03-06 21:15:42.158502,1772831742158417034
2026-03-06 21:15:42.158519,1772831742158417034
2026-03-06 21:15:42.205303,1772831742204640072
2026-03-06 21:15:42.205337,1772831742204640072
2026-03-06 21:15:42.260392,1772831742260232313
2026-03-06 21:15:42.260427,1772831742260232313
2026-03-06 21:15:42.307372,1772831742307059931
2026-03-06 21:15:42.307415,1772831742307059931
2026-03-06 21:15:42.362556,1772831742362357033
2026-03-06 21:15:42.362585,1772831742362357033
2026-03-06 21:15:42.409115,1772831742408986696
2026-03-06 21:15:42.409139,1772831742408986696
2026-03-06 21:15:42.464598,1772831742464322724
2026-03-06 21:15:42.464632,1772831742464322724
2026-03-06 21:15:42.510885,1772831742510744617
2026-03-06 21:15:42.510913,1772831742510744617
2026-03-06 21:15:42.566699,1772831742566535713
2026-03-06 21:15:42.566734,1772831742566535713
2026-03-06 21:15:42.61272,1772831742612579705
2026-03-06 21:15:42.612742,1772831742612579705
2026-03-06 21:15:42.668751,1772831742668579165
2026-03-06 21:15:42.668776,1772831742668579165
2026-03-06 21:15:42.715273,1772831742715102680
2026-03-06 21:15:42.715313,1772831742715102680
2026-03-06 21:15:42.770345,1772831742770231169
2026-03-06 21:15:42.770368,1772831742770231169
2026-03-06 21:15:42.817128,1772831742816982854
2026-03-06 21:15:42.817153,1772831742816982854
2026-03-06 21:15:42.872865,1772831742872698807
2026-03-06 21:15:42.872902,1772831742872698807
2026-03-06 21:15:42.91908,1772831742918968960
2026-03-06 21:15:42.919104,1772831742918968960
2026-03-06 21:15:42.974908,1772831742974261661
2026-03-06 21:15:42.974937,1772831742974261661
2026-03-06 21:15:43.021179,1772831743021003484
2026-03-06 21:15:43.021202,1772831743021003484
2026-03-06 21:15:43.076609,1772831743076437265
2026-03-06 21:15:43.076637,1772831743076437265
2026-03-06 21:15:43.123089,1772831743122952852
2026-03-06 21:15:43.123113,1772831743122952852
2026-03-06 21:15:43.178392,1772831743178265409
2026-03-06 21:15:43.178418,1772831743178265409
2026-03-06 21:15:43.22492,1772831743224665277
2026-03-06 21:15:43.224956,1772831743224665277
2026-03-06 21:15:43.280538,1772831743280392990
2026-03-06 21:15:43.280559,1772831743280392990
2026-03-06 21:15:43.32733,1772831743327129878
2026-03-06 21:15:43.327363,1772831743327129878
2026-03-06 21:15:43.382312,1772831743382242541
2026-03-06 21:15:43.382328,1772831743382242541
2026-03-06 21:15:43.428884,1772831743428736639
2026-03-06 21:15:43.428906,1772831743428736639
2026-03-06 21:15:43.484762,1772831743484630361
2026-03-06 21:15:43.484786,1772831743484630361
2026-03-06 21:15:43.531267,1772831743531032742
2026-03-06 21:15:43.531303,1772831743531032742
2026-03-06 21:15:43.586267,1772831743586130701
2026-03-06 21:15:43.586295,1772831743586130701
2026-03-06 21:15:43.633284,1772831743633020743
2026-03-06 21:15:43.633305,1772831743633020743
2026-03-06 21:15:43.68847,1772831743688344083
2026-03-06 21:15:43.688493,1772831743688344083
2026-03-06 21:15:43.735016,1772831743734834414
2026-03-06 21:15:43.735044,1772831743734834414
2026-03-06 21:15:43.790529,1772831743790358043
2026-03-06 21:15:43.790563,1772831743790358043
2026-03-06 21:15:43.837538,1772831743837285400
2026-03-06 21:15:43.837573,1772831743837285400
2026-03-06 21:15:43.892412,1772831743892289815
2026-03-06 21:15:43.892425,1772831743892289815
2026-03-06 21:15:43.938969,1772831743938774209
2026-03-06 21:15:43.938993,1772831743938774209
2026-03-06 21:15:43.994646,1772831743994488016
2026-03-06 21:15:43.994676,1772831743994488016
2026-03-06 21:15:44.040937,1772831744040725219
2026-03-06 21:15:44.040969,1772831744040725219
2026-03-06 21:15:44.096539,1772831744096358627
2026-03-06 21:15:44.096568,1772831744096358627
2026-03-06 21:15:44.142862,1772831744142692288
2026-03-06 21:15:44.142886,1772831744142692288
2026-03-06 21:15:44.198698,1772831744198585848
2026-03-06 21:15:44.198717,1772831744198585848
2026-03-06 21:15:44.244988,1772831744244865137
2026-03-06 21:15:44.245008,1772831744244865137
2026-03-06 21:15:44.300472,1772831744300321954
2026-03-06 21:15:44.300491,1772831744300321954
2026-03-06 21:15:44.347439,1772831744347268212
2026-03-06 21:15:44.347463,1772831744347268212
2026-03-06 21:15:44.402848,1772831744402632980
2026-03-06 21:15:44.402863,1772831744402632980
2026-03-06 21:15:44.448906,1772831744448767608
2026-03-06 21:15:44.448939,1772831744448767608
2026-03-06 21:15:44.504391,1772831744504231478
2026-03-06 21:15:44.504417,1772831744504231478
2026-03-06 21:15:44.552454,1772831744551009989
2026-03-06 21:15:44.552483,1772831744551009989
2026-03-06 21:15:44.606637,1772831744606418924
2026-03-06 21:15:44.606663,1772831744606418924
2026-03-06 21:15:44.652877,1772831744652665200
2026-03-06 21:15:44.652902,1772831744652665200
2026-03-06 21:15:44.708358,1772831744708216332
2026-03-06 21:15:44.708405,1772831744708216332
2026-03-06 21:15:44.754795,1772831744754733466
2026-03-06 21:15:44.75481,1772831744754733466
2026-03-06 21:15:44.810443,1772831744810283515
2026-03-06 21:15:44.81047,1772831744810283515
2026-03-06 21:15:44.857088,1772831744856972265
2026-03-06 21:15:44.857124,1772831744856972265
2026-03-06 21:15:44.912801,1772831744912561504
2026-03-06 21:15:44.912819,1772831744912561504
2026-03-06 21:15:44.959079,1772831744958922934
2026-03-06 21:15:44.959109,1772831744958922934
2026-03-06 21:15:45.01444,1772831745014346623
2026-03-06 21:15:45.014466,1772831745014346623
2026-03-06 21:15:45.061019,1772831745060810344
2026-03-06 21:15:45.061048,1772831745060810344
2026-03-06 21:15:45.116425,1772831745116293589
2026-03-06 21:15:45.116447,1772831745116293589
2026-03-06 21:15:45.163071,1772831745162871844
2026-03-06 21:15:45.16309,1772831745162871844
2026-03-06 21:15:45.218477,1772831745218377543
2026-03-06 21:15:45.218492,1772831745218377543
2026-03-06 21:15:45.264876,1772831745264754252
2026-03-06 21:15:45.264901,1772831745264754252
2026-03-06 21:15:45.320933,1772831745320668813
2026-03-06 21:15:45.320968,1772831745320668813
2026-03-06 21:15:45.366923,1772831745366750054
2026-03-06 21:15:45.366962,1772831745366750054
2026-03-06 21:15:45.422558,1772831745422402016
2026-03-06 21:15:45.422576,1772831745422402016
2026-03-06 21:15:45.469287,1772831745469065485
2026-03-06 21:15:45.469319,1772831745469065485
2026-03-06 21:15:45.524691,1772831745524582666
2026-03-06 21:15:45.524707,1772831745524582666
2026-03-06 21:15:45.571413,1772831745571155776
2026-03-06 21:15:45.571462,1772831745571155776
2026-03-06 21:15:45.626737,1772831745626606081
2026-03-06 21:15:45.626762,1772831745626606081
2026-03-06 21:15:45.673485,1772831745673253022
2026-03-06 21:15:45.673497,1772831745673253022
2026-03-06 21:15:45.7285,1772831745728254319
2026-03-06 21:15:45.728541,1772831745728254319
2026-03-06 21:15:45.775117,1772831745774958310
2026-03-06 21:15:45.775138,1772831745774958310
2026-03-06 21:15:45.830548,1772831745830374361
2026-03-06 21:15:45.830575,1772831745830374361
2026-03-06 21:15:45.877113,1772831745876901857
2026-03-06 21:15:45.877145,1772831745876901857
2026-03-06 21:15:45.932809,1772831745932634339
2026-03-06 21:15:45.93283,1772831745932634339
2026-03-06 21:15:45.979191,1772831745978928087
2026-03-06 21:15:45.979223,1772831745978928087
2026-03-06 21:15:46.034638,1772831746034445241
2026-03-06 21:15:46.034658,1772831746034445241
