time,ACT.GSE_High_Press_Vent.actuator_state
2026-03-06 21:33:40.451917,1
2026-03-06 21:33:40.456552,0
2026-03-06 21:33:40.457525,1
2026-03-06 21:33:40.460385,0
2026-03-06 21:33:40.461495,1
2026-03-06 21:33:40.463751,0
2026-03-06 21:33:40.464279,1
2026-03-06 21:33:40.464989,0
2026-03-06 21:33:40.465354,1
2026-03-06 21:33:40.489508,0
2026-03-06 21:33:40.672907,1
2026-03-06 21:33:40.673557,0
2026-03-06 21:33:40.676774,1
2026-03-06 21:33:40.691971,0
2026-03-06 21:33:40.719528,1
2026-03-06 21:33:40.795367,0
2026-03-06 21:33:40.819181,1
2026-03-06 21:33:40.896565,0
2026-03-06 21:33:40.920823,1
2026-03-06 21:33:40.997517,0
2026-03-06 21:33:41.028787,1
2026-03-06 21:33:41.099594,0
2026-03-06 21:33:41.125124,1
2026-03-06 21:33:41.202056,0
2026-03-06 21:33:41.227935,1
2026-03-06 21:33:41.304078,0
2026-03-06 21:33:41.328961,1
2026-03-06 21:33:41.406175,0
2026-03-06 21:33:41.433937,1
2026-03-06 21:33:41.509199,0
2026-03-06 21:33:41.53336,1
2026-03-06 21:33:41.613916,0
2026-03-06 21:33:41.635995,1
2026-03-06 21:33:41.713072,0
2026-03-06 21:33:41.737327,1
2026-03-06 21:33:41.816458,0
2026-03-06 21:33:41.839834,1
2026-03-06 21:33:41.917258,0
2026-03-06 21:33:41.941129,1
2026-03-06 21:33:42.0177,0
2026-03-06 21:33:42.043061,1
2026-03-06 21:33:42.121813,0
2026-03-06 21:33:42.146523,1
2026-03-06 21:33:42.223507,0
2026-03-06 21:33:42.247373,1
2026-03-06 21:33:42.325008,0
2026-03-06 21:33:42.349186,1
2026-03-06 21:33:42.425815,0
2026-03-06 21:33:42.450855,1
2026-03-06 21:33:42.528412,0
2026-03-06 21:33:42.554638,1
2026-03-06 21:33:42.631649,0
2026-03-06 21:33:42.659996,1
2026-03-06 21:33:42.731551,0
2026-03-06 21:33:42.756814,1
2026-03-06 21:33:42.83513,0
2026-03-06 21:33:42.859137,1
2026-03-06 21:33:42.935444,0
2026-03-06 21:33:42.961441,1
2026-03-06 21:33:43.037521,0
2026-03-06 21:33:43.063199,1
2026-03-06 21:33:43.141126,0
2026-03-06 21:33:43.164963,1
2026-03-06 21:33:43.241477,0
2026-03-06 21:33:43.266935,1
2026-03-06 21:33:43.343641,0
2026-03-06 21:33:43.369358,1
2026-03-06 21:33:43.445403,0
2026-03-06 21:33:43.471265,1
2026-03-06 21:33:43.548011,0
2026-03-06 21:33:43.573335,1
2026-03-06 21:33:43.649578,0
2026-03-06 21:33:43.67508,1
2026-03-06 21:33:43.751427,0
2026-03-06 21:33:43.777091,1
2026-03-06 21:33:43.853837,0
2026-03-06 21:33:43.879239,1
2026-03-06 21:33:43.955926,0
2026-03-06 21:33:43.985715,1
2026-03-06 21:33:44.057807,0
2026-03-06 21:33:44.084658,1
2026-03-06 21:33:44.159912,0
2026-03-06 21:33:44.188365,1
2026-03-06 21:33:44.267395,0
2026-03-06 21:33:44.288718,1
2026-03-06 21:33:44.363601,0
2026-03-06 21:33:44.389375,1
2026-03-06 21:33:44.469327,0
2026-03-06 21:33:44.490912,1
2026-03-06 21:33:44.567794,0
2026-03-06 21:33:44.597601,1
2026-03-06 21:33:44.669892,0
2026-03-06 21:33:44.697677,1
2026-03-06 21:33:44.774608,0
2026-03-06 21:33:44.797404,1
2026-03-06 21:33:44.875086,0
2026-03-06 21:33:44.899961,1
2026-03-06 21:33:44.977782,0
2026-03-06 21:33:45.001103,1
2026-03-06 21:33:45.077866,0
2026-03-06 21:33:45.102828,1
2026-03-06 21:33:45.179966,0
2026-03-06 21:33:45.205011,1
2026-03-06 21:33:45.281814,0
2026-03-06 21:33:45.30702,1
2026-03-06 21:33:45.384043,0
2026-03-06 21:33:45.409205,1
2026-03-06 21:33:45.485491,0
2026-03-06 21:33:45.511217,1
2026-03-06 21:33:45.58774,0
2026-03-06 21:33:45.612878,1
2026-03-06 21:33:45.689972,0
2026-03-06 21:33:45.716336,1
2026-03-06 21:33:45.791857,0
2026-03-06 21:33:45.816898,1
2026-03-06 21:33:45.893469,0
2026-03-06 21:33:45.919577,1
2026-03-06 21:33:45.997393,0
2026-03-06 21:33:46.020964,1
2026-03-06 21:33:46.100325,0
2026-03-06 21:33:46.127453,1
2026-03-06 21:33:46.202155,0
2026-03-06 21:33:46.226376,1
2026-03-06 21:33:46.304693,0
2026-03-06 21:33:46.32686,1
2026-03-06 21:33:46.405009,0
2026-03-06 21:33:46.429425,1
2026-03-06 21:33:46.558809,0
2026-03-06 21:33:46.591483,1
2026-03-06 21:34:20.411291,0
2026-03-06 21:34:20.852693,1
2026-03-06 21:34:20.990619,0
2026-03-06 21:34:21.103085,1
2026-03-06 21:34:21.118327,0
2026-03-06 21:34:21.127991,1
2026-03-06 21:34:21.138696,0
2026-03-06 21:34:21.143756,1
2026-03-06 21:34:21.150651,0
2026-03-06 21:34:21.154367,1
2026-03-06 21:34:21.162137,0
2026-03-06 21:34:21.169309,1
2026-03-06 21:34:21.192092,0
2026-03-06 21:34:21.193279,1
2026-03-06 21:34:21.217218,0
2026-03-06 21:34:21.220748,1
2026-03-06 21:34:21.244553,0
2026-03-06 21:34:21.246712,1
2026-03-06 21:34:21.259105,0
2026-03-06 21:34:21.275298,1
2026-03-06 21:34:21.285478,0
2026-03-06 21:34:21.288551,1
2026-03-06 21:34:21.29583,0
2026-03-06 21:34:21.302367,1
2026-03-06 21:34:21.336845,0
2026-03-06 21:34:21.339273,1
2026-03-06 21:34:21.349385,0
2026-03-06 21:34:21.352993,1
2026-03-06 21:34:21.358661,0
2026-03-06 21:34:21.359448,1
2026-03-06 21:34:21.367369,0
2026-03-06 21:34:21.36941,1
2026-03-06 21:34:21.374568,0
2026-03-06 21:34:21.384378,1
2026-03-06 21:34:21.387141,0
2026-03-06 21:34:21.388326,1
2026-03-06 21:34:21.389999,0
2026-03-06 21:34:21.391261,1
2026-03-06 21:34:21.393866,0
2026-03-06 21:34:21.394965,1
2026-03-06 21:34:21.397048,0
2026-03-06 21:34:21.397807,1
2026-03-06 21:34:21.400626,0
2026-03-06 21:34:21.400862,1
2026-03-06 21:34:21.403118,0
2026-03-06 21:34:21.403338,1
2026-03-06 21:34:21.406387,0
2026-03-06 21:34:21.406608,1
2026-03-06 21:34:21.409577,0
2026-03-06 21:34:21.409791,1
2026-03-06 21:34:21.412285,0
2026-03-06 21:34:21.412906,1
2026-03-06 21:34:21.414515,0
2026-03-06 21:34:21.415102,1
2026-03-06 21:34:21.417361,0
2026-03-06 21:34:21.417888,1
2026-03-06 21:34:21.419913,0
2026-03-06 21:34:21.420455,1
2026-03-06 21:34:21.422335,0
2026-03-06 21:34:21.422874,1
2026-03-06 21:34:21.423884,0
2026-03-06 21:34:21.42471,1
2026-03-06 21:34:21.426091,0
2026-03-06 21:34:21.426579,1
2026-03-06 21:34:21.427706,0
2026-03-06 21:34:21.42858,1
2026-03-06 21:34:21.429779,0
2026-03-06 21:34:21.430742,1
2026-03-06 21:34:21.431237,0
2026-03-06 21:34:21.432057,1
2026-03-06 21:34:21.43293,0
2026-03-06 21:34:21.433514,1
2026-03-06 21:34:21.434863,1
2026-03-06 21:34:21.435955,0
2026-03-06 21:34:21.436068,1
2026-03-06 21:34:21.437339,0
2026-03-06 21:34:21.437444,1
2026-03-06 21:34:21.438081,0
2026-03-06 21:34:21.438368,1
2026-03-06 21:34:21.438917,0
2026-03-06 21:34:21.439112,1
2026-03-06 21:34:21.439858,0
2026-03-06 21:34:21.439924,1
2026-03-06 21:34:21.440747,0
2026-03-06 21:34:21.440887,1
2026-03-06 21:34:21.441733,0
2026-03-06 21:34:21.44215,1
2026-03-06 21:34:21.442985,0
2026-03-06 21:34:21.443068,1
2026-03-06 21:34:21.443782,0
2026-03-06 21:34:21.443973,1
2026-03-06 21:34:21.444703,0
2026-03-06 21:34:21.444769,1
2026-03-06 21:34:21.445389,0
2026-03-06 21:34:21.445652,1
2026-03-06 21:34:21.492344,0
2026-03-06 21:34:21.517356,1
2026-03-06 21:34:21.594433,0
2026-03-06 21:34:21.619036,1
2026-03-06 21:34:21.696238,0
2026-03-06 21:34:21.721183,1
2026-03-06 21:34:21.798654,0
2026-03-06 21:34:21.8229,1
2026-03-06 21:34:21.900315,0
2026-03-06 21:34:21.925108,1
2026-03-06 21:34:22.002835,0
2026-03-06 21:34:22.026987,1
2026-03-06 21:34:22.104501,0
2026-03-06 21:34:22.129216,1
2026-03-06 21:34:22.206404,0
2026-03-06 21:34:22.231126,1
2026-03-06 21:34:22.308504,0
2026-03-06 21:34:22.332935,1
2026-03-06 21:34:22.410618,0
2026-03-06 21:34:22.43511,1
2026-03-06 21:34:22.512515,0
2026-03-06 21:34:22.537289,1
2026-03-06 21:34:22.614685,0
2026-03-06 21:34:22.639039,1
2026-03-06 21:34:22.716716,0
2026-03-06 21:34:22.741562,1
2026-03-06 21:34:22.818941,0
2026-03-06 21:34:22.843135,1
2026-03-06 21:34:22.920839,0
2026-03-06 21:34:22.945334,1
2026-03-06 21:34:23.022453,0
2026-03-06 21:34:23.047316,1
2026-03-06 21:34:23.125362,0
2026-03-06 21:34:23.149213,1
2026-03-06 21:34:23.226845,0
2026-03-06 21:34:23.251573,1
2026-03-06 21:34:23.328913,0
2026-03-06 21:34:23.353645,1
2026-03-06 21:34:23.430768,0
2026-03-06 21:34:23.455706,1
2026-03-06 21:34:23.532688,0
2026-03-06 21:34:23.557168,1
2026-03-06 21:34:23.634845,0
2026-03-06 21:34:23.659274,1
2026-03-06 21:34:23.736886,0
2026-03-06 21:34:23.76107,1
2026-03-06 21:34:23.838543,0
2026-03-06 21:34:23.863368,1
2026-03-06 21:34:23.940803,0
2026-03-06 21:34:23.965261,1
2026-03-06 21:34:24.042451,0
2026-03-06 21:34:24.066962,1
2026-03-06 21:34:24.145188,0
2026-03-06 21:34:24.16936,1
2026-03-06 21:34:24.247113,0
2026-03-06 21:34:24.271103,1
2026-03-06 21:34:24.348635,0
2026-03-06 21:34:24.373133,1
2026-03-06 21:34:24.450873,0
2026-03-06 21:34:24.475053,1
2026-03-06 21:34:24.552318,0
2026-03-06 21:34:24.57744,1
2026-03-06 21:34:24.653646,0
2026-03-06 21:34:24.679122,1
2026-03-06 21:34:24.755769,0
2026-03-06 21:34:24.781302,1
2026-03-06 21:34:24.857608,0
2026-03-06 21:34:24.88281,1
2026-03-06 21:34:24.959363,0
2026-03-06 21:34:24.985055,1
2026-03-06 21:34:25.061846,0
2026-03-06 21:34:25.087485,1
2026-03-06 21:34:25.164894,0
2026-03-06 21:34:25.189155,1
2026-03-06 21:34:25.265716,0
2026-03-06 21:34:25.291142,1
2026-03-06 21:34:25.367444,0
2026-03-06 21:34:25.393138,1
2026-03-06 21:34:25.470101,0
2026-03-06 21:34:25.495249,1
2026-03-06 21:34:25.571796,0
2026-03-06 21:34:25.59715,1
2026-03-06 21:34:25.673651,0
2026-03-06 21:34:25.699179,1
2026-03-06 21:34:25.775688,0
2026-03-06 21:34:25.801179,1
2026-03-06 21:34:25.877571,0
2026-03-06 21:34:25.902991,1
2026-03-06 21:34:25.980047,0
2026-03-06 21:34:26.005325,1
2026-03-06 21:34:26.081942,0
2026-03-06 21:34:26.107444,1
2026-03-06 21:34:26.183799,0
2026-03-06 21:34:26.209206,1
2026-03-06 21:34:26.286032,0
2026-03-06 21:34:26.310981,1
2026-03-06 21:34:26.387843,0
2026-03-06 21:34:26.413325,1
2026-03-06 21:34:26.489306,0
2026-03-06 21:34:26.515432,1
2026-03-06 21:34:26.591899,0
2026-03-06 21:34:26.617322,1
2026-03-06 21:34:26.693407,0
2026-03-06 21:34:26.718812,1
2026-03-06 21:34:26.796107,0
2026-03-06 21:34:26.821126,1
2026-03-06 21:34:26.897556,0
2026-03-06 21:34:26.923349,1
2026-03-06 21:34:26.999986,0
2026-03-06 21:34:27.025453,1
2026-03-06 21:34:27.10171,0
2026-03-06 21:34:27.127245,1
2026-03-06 21:34:27.20372,0
2026-03-06 21:34:27.229284,1
2026-03-06 21:34:27.305993,0
2026-03-06 21:34:27.331594,1
2026-03-06 21:34:27.407424,0
2026-03-06 21:34:27.433296,1
2026-03-06 21:34:27.50981,0
2026-03-06 21:34:27.535693,1
2026-03-06 21:34:27.611956,0
2026-03-06 21:34:27.637297,1
2026-03-06 21:34:27.713845,0
2026-03-06 21:34:27.739031,1
2026-03-06 21:34:27.815959,0
2026-03-06 21:34:27.841192,1
2026-03-06 21:34:27.918862,0
2026-03-06 21:34:27.943316,1
2026-03-06 21:34:28.019509,0
2026-03-06 21:34:28.045387,1
2026-03-06 21:34:28.121623,0
2026-03-06 21:34:28.147055,1
2026-03-06 21:34:28.223534,0
2026-03-06 21:34:28.249416,1
2026-03-06 21:34:28.325813,0
2026-03-06 21:34:28.351509,1
2026-03-06 21:34:28.427727,0
2026-03-06 21:34:28.453652,1
2026-03-06 21:34:28.529741,0
2026-03-06 21:34:28.555264,1
2026-03-06 21:34:28.631746,0
2026-03-06 21:34:28.657238,1
2026-03-06 21:34:28.733475,0
2026-03-06 21:34:28.759037,1
2026-03-06 21:34:28.835889,0
2026-03-06 21:34:28.861079,1
2026-03-06 21:34:28.93754,0
2026-03-06 21:34:28.962935,1
2026-03-06 21:34:29.039776,0
2026-03-06 21:34:29.06517,1
2026-03-06 21:34:29.141667,0
2026-03-06 21:34:29.167299,1
2026-03-06 21:34:29.243576,0
2026-03-06 21:34:29.269746,1
2026-03-06 21:34:29.345712,0
2026-03-06 21:34:29.371428,1
2026-03-06 21:34:29.447831,0
2026-03-06 21:34:29.473314,1
2026-03-06 21:34:29.549914,0
2026-03-06 21:34:29.575513,1
2026-03-06 21:34:29.651796,0
2026-03-06 21:34:29.677882,1
2026-03-06 21:34:29.753924,0
2026-03-06 21:34:29.779427,1
2026-03-06 21:34:29.855894,0
2026-03-06 21:34:29.881528,1
2026-03-06 21:34:29.957808,0
2026-03-06 21:34:29.983298,1
2026-03-06 21:34:30.059801,0
2026-03-06 21:34:30.085478,1
2026-03-06 21:34:30.161827,0
2026-03-06 21:34:30.187229,1
2026-03-06 21:34:30.263947,0
2026-03-06 21:34:30.289459,1
2026-03-06 21:34:30.365988,0
2026-03-06 21:34:30.391213,1
2026-03-06 21:34:30.467887,0
2026-03-06 21:34:30.493123,1
2026-03-06 21:34:30.569575,0
2026-03-06 21:34:30.595407,1
2026-03-06 21:34:30.671527,0
2026-03-06 21:34:30.697526,1
2026-03-06 21:34:30.773945,0
2026-03-06 21:34:30.798863,1
2026-03-06 21:34:30.876336,0
2026-03-06 21:34:30.900908,1
2026-03-06 21:34:30.978076,0
2026-03-06 21:34:31.003111,1
2026-03-06 21:34:31.079831,0
2026-03-06 21:34:31.105417,1
2026-03-06 21:34:31.181785,0
2026-03-06 21:34:31.207152,1
2026-03-06 21:34:31.283849,0
2026-03-06 21:34:31.309508,1
2026-03-06 21:34:31.386014,0
2026-03-06 21:34:31.411537,1
2026-03-06 21:34:31.487857,0
2026-03-06 21:34:31.51331,1
2026-03-06 21:34:31.590102,0
2026-03-06 21:34:31.615187,1
2026-03-06 21:34:31.691717,0
2026-03-06 21:34:31.717613,1
2026-03-06 21:34:31.794189,0
2026-03-06 21:34:31.819297,1
2026-03-06 21:34:31.895558,0
2026-03-06 21:34:31.921346,1
2026-03-06 21:34:31.998079,0
2026-03-06 21:34:32.023223,1
2026-03-06 21:34:32.099719,0
2026-03-06 21:34:32.125483,1
2026-03-06 21:34:32.201621,0
2026-03-06 21:34:32.227057,1
2026-03-06 21:34:32.303919,0
2026-03-06 21:34:32.32928,1
2026-03-06 21:34:32.405596,0
2026-03-06 21:34:32.431593,1
2026-03-06 21:34:32.507887,0
2026-03-06 21:34:32.53366,1
2026-03-06 21:34:32.609973,0
2026-03-06 21:34:32.63548,1
2026-03-06 21:34:32.711969,0
2026-03-06 21:34:32.737537,1
2026-03-06 21:34:32.814027,0
2026-03-06 21:34:32.839383,1
2026-03-06 21:34:32.915914,0
2026-03-06 21:34:32.941348,1
2026-03-06 21:34:33.017949,0
2026-03-06 21:34:33.043532,1
2026-03-06 21:34:33.119716,0
2026-03-06 21:34:33.145318,1
2026-03-06 21:34:33.221938,0
2026-03-06 21:34:33.247264,1
2026-03-06 21:34:33.323449,0
2026-03-06 21:34:33.349417,1
2026-03-06 21:34:33.425341,0
2026-03-06 21:34:33.451394,1
2026-03-06 21:34:33.527868,0
2026-03-06 21:34:33.553567,1
2026-03-06 21:34:33.629667,0
2026-03-06 21:34:33.655031,1
2026-03-06 21:34:33.73163,0
2026-03-06 21:34:33.757088,1
2026-03-06 21:34:33.833721,0
2026-03-06 21:34:33.859461,1
2026-03-06 21:34:33.935562,0
2026-03-06 21:34:33.961528,1
2026-03-06 21:34:34.038003,0
2026-03-06 21:34:34.063438,1
2026-03-06 21:34:34.13941,0
2026-03-06 21:34:34.165209,1
2026-03-06 21:34:34.241889,0
2026-03-06 21:34:34.26708,1
2026-03-06 21:34:34.343715,0
2026-03-06 21:34:34.369462,1
2026-03-06 21:34:34.44588,0
2026-03-06 21:34:34.471411,1
2026-03-06 21:34:34.547797,0
2026-03-06 21:34:34.573267,1
2026-03-06 21:34:34.649253,0
2026-03-06 21:34:34.675343,1
2026-03-06 21:34:34.752043,0
2026-03-06 21:34:34.777014,1
2026-03-06 21:34:34.853397,0
2026-03-06 21:34:34.879315,1
2026-03-06 21:34:34.955682,0
2026-03-06 21:34:34.981025,1
2026-03-06 21:34:35.057598,0
2026-03-06 21:34:35.082819,1
2026-03-06 21:34:35.159404,0
2026-03-06 21:34:35.185569,1
2026-03-06 21:34:35.261408,0
2026-03-06 21:34:35.287402,1
2026-03-06 21:34:35.363357,0
2026-03-06 21:34:35.389199,1
2026-03-06 21:34:35.465806,0
2026-03-06 21:34:35.491115,1
2026-03-06 21:34:35.567824,0
2026-03-06 21:34:35.593443,1
2026-03-06 21:34:35.669648,0
2026-03-06 21:34:35.695373,1
2026-03-06 21:34:35.771416,0
2026-03-06 21:34:35.797068,1
2026-03-06 21:34:35.873745,0
2026-03-06 21:34:35.898883,1
2026-03-06 21:34:35.97519,0
2026-03-06 21:34:36.001083,1
2026-03-06 21:34:36.077504,0
2026-03-06 21:34:36.102881,1
2026-03-06 21:34:36.179734,0
2026-03-06 21:34:36.205384,1
2026-03-06 21:34:36.281901,0
2026-03-06 21:34:36.307066,1
2026-03-06 21:34:36.383672,0
2026-03-06 21:34:36.408827,1
2026-03-06 21:34:36.485552,0
2026-03-06 21:34:36.510889,1
2026-03-06 21:34:36.587546,0
2026-03-06 21:34:36.61314,1
2026-03-06 21:34:36.689679,0
2026-03-06 21:34:36.714888,1
2026-03-06 21:34:36.791553,0
2026-03-06 21:34:36.816941,1
2026-03-06 21:34:36.893971,0
2026-03-06 21:34:36.919544,1
2026-03-06 21:34:36.995631,0
2026-03-06 21:34:37.021039,1
2026-03-06 21:34:37.097479,0
2026-03-06 21:34:37.123363,1
2026-03-06 21:34:37.19977,0
2026-03-06 21:34:37.224902,1
2026-03-06 21:34:37.301631,0
2026-03-06 21:34:37.327351,1
2026-03-06 21:34:37.403257,0
2026-03-06 21:34:37.429146,1
2026-03-06 21:34:37.505347,0
2026-03-06 21:34:37.531205,1
2026-03-06 21:34:37.607624,0
2026-03-06 21:34:37.633406,1
2026-03-06 21:34:37.709593,0
2026-03-06 21:34:37.7353,1
2026-03-06 21:34:37.811904,0
2026-03-06 21:34:37.837125,1
2026-03-06 21:34:37.913827,0
2026-03-06 21:34:37.939059,1
2026-03-06 21:34:38.015731,0
2026-03-06 21:34:38.041155,1
2026-03-06 21:34:38.117569,0
2026-03-06 21:34:38.143201,1
2026-03-06 21:34:38.219642,0
2026-03-06 21:34:38.245133,1
2026-03-06 21:34:38.321713,0
2026-03-06 21:34:38.347177,1
2026-03-06 21:34:38.423754,0
2026-03-06 21:34:38.44912,1
2026-03-06 21:34:38.525963,0
2026-03-06 21:34:38.551135,1
2026-03-06 21:34:38.627699,0
2026-03-06 21:34:38.654666,1
2026-03-06 21:34:38.729613,0
2026-03-06 21:34:38.756466,1
2026-03-06 21:34:38.832093,0
2026-03-06 21:34:38.858522,1
2026-03-06 21:34:38.933863,0
2026-03-06 21:34:38.960581,1
2026-03-06 21:34:39.035947,0
2026-03-06 21:34:39.062449,1
2026-03-06 21:34:39.137595,0
2026-03-06 21:34:39.164112,1
2026-03-06 21:34:39.239672,0
2026-03-06 21:34:39.266208,1
2026-03-06 21:34:39.341357,0
2026-03-06 21:34:39.368448,1
2026-03-06 21:34:39.443463,0
2026-03-06 21:34:39.470274,1
2026-03-06 21:34:39.545804,0
2026-03-06 21:34:39.572473,1
2026-03-06 21:34:39.647526,0
2026-03-06 21:34:39.674127,1
2026-03-06 21:34:39.749742,0
2026-03-06 21:34:39.776378,1
2026-03-06 21:34:39.851718,0
2026-03-06 21:34:39.878106,1
2026-03-06 21:34:39.953775,0
2026-03-06 21:34:39.980519,1
2026-03-06 21:34:40.055828,0
2026-03-06 21:34:40.082368,1
2026-03-06 21:34:40.157586,0
2026-03-06 21:34:40.184321,1
2026-03-06 21:34:40.259706,0
2026-03-06 21:34:40.286135,1
2026-03-06 21:34:40.361494,0
2026-03-06 21:34:40.388398,1
2026-03-06 21:34:40.463625,0
2026-03-06 21:34:40.490466,1
2026-03-06 21:34:40.565896,0
2026-03-06 21:34:40.592127,1
2026-03-06 21:34:40.667538,0
2026-03-06 21:34:40.694137,1
2026-03-06 21:34:40.769635,0
2026-03-06 21:34:40.79598,1
2026-03-06 21:34:40.871927,0
2026-03-06 21:34:40.898142,1
2026-03-06 21:34:40.973409,0
2026-03-06 21:34:41.000122,1
2026-03-06 21:34:41.075399,0
2026-03-06 21:34:41.102282,1
2026-03-06 21:34:41.17784,0
2026-03-06 21:34:41.204576,1
2026-03-06 21:34:41.279441,0
2026-03-06 21:34:41.306148,1
2026-03-06 21:34:41.381363,0
2026-03-06 21:34:41.408306,1
2026-03-06 21:34:41.483826,0
2026-03-06 21:34:41.510138,1
2026-03-06 21:34:41.585964,0
2026-03-06 21:34:41.612189,1
2026-03-06 21:34:41.687919,0
2026-03-06 21:34:41.714113,1
2026-03-06 21:34:41.789757,0
2026-03-06 21:34:41.816486,1
2026-03-06 21:34:41.891563,0
2026-03-06 21:34:41.918358,1
2026-03-06 21:34:41.993428,0
2026-03-06 21:34:42.020468,1
2026-03-06 21:34:42.095389,0
2026-03-06 21:34:42.122508,1
2026-03-06 21:34:42.197803,0
2026-03-06 21:34:42.225153,1
2026-03-06 21:34:42.299622,0
2026-03-06 21:34:42.326522,1
2026-03-06 21:34:42.401863,0
2026-03-06 21:34:42.427946,1
2026-03-06 21:34:42.503487,0
2026-03-06 21:34:42.53042,1
2026-03-06 21:34:42.605514,0
2026-03-06 21:34:42.63206,1
2026-03-06 21:34:42.707831,0
2026-03-06 21:34:42.733987,1
2026-03-06 21:34:42.809542,0
2026-03-06 21:34:42.836184,1
2026-03-06 21:34:42.911462,0
2026-03-06 21:34:42.938327,1
2026-03-06 21:34:43.013684,0
2026-03-06 21:34:43.040183,1
2026-03-06 21:34:43.115803,0
2026-03-06 21:34:43.142249,1
2026-03-06 21:34:43.217416,0
2026-03-06 21:34:43.244304,1
2026-03-06 21:34:43.3198,0
2026-03-06 21:34:43.346065,1
2026-03-06 21:34:43.421432,0
2026-03-06 21:34:43.448091,1
2026-03-06 21:34:43.523317,0
2026-03-06 21:34:43.550229,1
2026-03-06 21:34:43.625426,0
2026-03-06 21:34:43.652176,1
2026-03-06 21:34:43.727806,0
2026-03-06 21:34:43.754534,1
2026-03-06 21:34:43.830006,0
2026-03-06 21:34:43.856276,1
2026-03-06 21:34:43.931504,0
2026-03-06 21:34:43.958502,1
2026-03-06 21:34:44.03396,0
2026-03-06 21:34:44.060238,1
2026-03-06 21:34:44.136023,0
2026-03-06 21:34:44.162091,1
2026-03-06 21:34:44.237734,0
2026-03-06 21:34:44.264417,1
2026-03-06 21:34:44.339382,0
2026-03-06 21:34:44.366065,1
2026-03-06 21:34:44.441778,0
2026-03-06 21:34:44.468822,1
2026-03-06 21:34:44.544044,0
2026-03-06 21:34:44.570363,1
2026-03-06 21:34:44.645571,0
2026-03-06 21:34:44.672365,1
2026-03-06 21:34:44.747672,0
2026-03-06 21:34:44.774092,1
2026-03-06 21:34:44.84993,0
2026-03-06 21:34:44.876155,1
2026-03-06 21:34:44.951789,0
2026-03-06 21:34:44.978311,1
2026-03-06 21:34:45.05358,0
2026-03-06 21:34:45.080508,1
2026-03-06 21:34:45.155542,0
2026-03-06 21:34:45.182377,1
2026-03-06 21:34:45.25793,0
2026-03-06 21:34:45.284517,1
2026-03-06 21:34:45.359626,0
2026-03-06 21:34:45.38644,1
2026-03-06 21:34:45.462296,0
2026-03-06 21:34:45.488352,1
2026-03-06 21:34:45.563816,0
2026-03-06 21:34:45.590543,1
2026-03-06 21:34:45.665893,0
2026-03-06 21:34:45.69271,1
2026-03-06 21:34:45.767603,0
2026-03-06 21:34:45.794335,1
2026-03-06 21:34:45.869854,0
2026-03-06 21:34:45.896699,1
2026-03-06 21:34:45.971597,0
2026-03-06 21:34:45.998505,1
2026-03-06 21:34:46.073965,0
2026-03-06 21:34:46.100495,1
2026-03-06 21:34:46.176004,0
2026-03-06 21:34:46.202624,1
2026-03-06 21:34:46.277958,0
2026-03-06 21:34:46.304579,1
2026-03-06 21:34:46.379974,0
2026-03-06 21:34:46.406749,1
2026-03-06 21:34:46.48151,0
2026-03-06 21:34:46.508562,1
2026-03-06 21:34:46.583751,0
2026-03-06 21:34:46.610621,1
2026-03-06 21:34:46.685925,0
2026-03-06 21:34:46.712684,1
2026-03-06 21:34:46.787902,0
2026-03-06 21:34:46.814395,1
2026-03-06 21:34:46.890045,0
2026-03-06 21:34:46.916625,1
2026-03-06 21:34:46.991861,0
2026-03-06 21:34:47.018,1
2026-03-06 21:34:47.093785,0
2026-03-06 21:34:47.120516,1
2026-03-06 21:34:47.19558,0
2026-03-06 21:34:47.222078,1
2026-03-06 21:34:47.297804,0
2026-03-06 21:34:47.324283,1
2026-03-06 21:34:47.399668,0
2026-03-06 21:34:47.426366,1
2026-03-06 21:34:47.502006,0
2026-03-06 21:34:47.528625,1
2026-03-06 21:34:47.603613,0
2026-03-06 21:34:47.630317,1
2026-03-06 21:34:47.706892,0
2026-03-06 21:34:47.73273,1
2026-03-06 21:34:47.807856,0
2026-03-06 21:34:47.834567,1
2026-03-06 21:34:47.909954,0
2026-03-06 21:34:47.936664,1
2026-03-06 21:34:48.011604,0
2026-03-06 21:34:48.038553,1
2026-03-06 21:34:48.113536,0
2026-03-06 21:34:48.140153,1
2026-03-06 21:34:48.215794,0
2026-03-06 21:34:48.242268,1
2026-03-06 21:34:48.317839,0
2026-03-06 21:34:48.344404,1
2026-03-06 21:34:48.419544,0
2026-03-06 21:34:48.446775,1
2026-03-06 21:34:48.521931,0
2026-03-06 21:34:48.548205,1
2026-03-06 21:34:48.62408,0
2026-03-06 21:34:48.65045,1
2026-03-06 21:34:48.725719,0
2026-03-06 21:34:48.752398,1
2026-03-06 21:34:48.827867,0
2026-03-06 21:34:48.854249,1
2026-03-06 21:34:48.929573,0
2026-03-06 21:34:48.956693,1
2026-03-06 21:34:49.032057,0
2026-03-06 21:34:49.058497,1
2026-03-06 21:34:49.133608,0
2026-03-06 21:34:49.161304,1
2026-03-06 21:34:49.236075,0
2026-03-06 21:34:49.262151,1
2026-03-06 21:34:49.337662,0
2026-03-06 21:34:49.364536,1
2026-03-06 21:34:49.440044,0
2026-03-06 21:34:49.466502,1
2026-03-06 21:34:49.542309,0
2026-03-06 21:34:49.568588,1
